,timestamp,observed,predicted,threshold,norm_threshold,alertable,baseline,model_relative_error
92,1771043400,1749656354,1646158618,1412740888,1587804185,False,1483331979,0.059153179287685424
93,1771045200,1850836041,1676382442,1476946412,1626523435,False,1483331979,0.09425664679932608
94,1771047000,2123663020,1768238349,1576953899,1720417237,False,1483331979,0.16736396860176056
95,1771048800,2235426874,2056394673,1831599713,2000195933,False,1483331979,0.08008859653711044
96,1771050600,2515740833,2299774652,2070997182,2242580284,False,1483331979,0.08584595764678277
97,1771052400,2872826875,2459642744,2145539744,2381116994,False,1483331979,0.1438249323673568
98,1771054200,3240116249,2819064022,2393672052,2712716030,False,1483331979,0.1299497285413601
99,1771056000,3558042083,3171913218,2833765798,3087376363,False,1483331979,0.10852284936282469
100,1771057800,3813325000,3492993037,3181066607,3415011430,False,1483331979,0.08400332072404004
101,1771059600,4005331250,3738526191,3454359591,3667484541,False,1483331979,0.06661248280026777
102,1771061400,4116669062,3936400178,3666257298,3868864458,False,1483331979,0.04378998682794775
103,1771063200,4215203958,4048876873,3774340773,3980242848,False,1483331979,0.039458846275831856
104,1771065000,4278053437,4110564818,3877147088,4052210386,False,1483331979,0.039150660800873954
105,1771066800,4293965937,4122183805,3922747775,4072324797,False,1483331979,0.040005471519882714
106,1771068600,4270130208,4182411437,3991126987,4134590325,False,1483331979,0.020542411291267115
107,1771070400,4248388229,4151916571,3927121611,4095717831,False,1483331979,0.022707825368094438
108,1771072200,4224297916,4192557452,3963779982,4135363085,False,1483331979,0.007513784451560447
109,1771074000,4156114270,4077717667,3763614667,3999191917,False,1483331979,0.01886295657602311
110,1771075800,4068652812,3998585051,3573193081,3892237059,False,1483331979,0.017221366441821626
111,1771077600,4091964166,3887068269,3548920849,3802531414,False,1483331979,0.05007274958624357
112,1771079400,3950895104,3882765030,3570838600,3804783422,False,1483331979,0.017244212313058668
113,1771081200,4098753958,3770199498,3486032898,3699157848,False,1483331979,0.08015959566412208
114,1771083000,4131437916,3865072299,3594929419,3797536579,False,1483331979,0.06447285967155267
115,1771084800,4176444999,3891789163,3617253063,3823155138,False,1483331979,0.0681574487556181
116,1771086600,4252705625,3920211027,3686793297,3861856594,False,1483331979,0.07818424958581514
117,1771088400,4156237812,4120311433,3920875403,4070452425,False,1483331979,0.00864396616003839
118,1771090200,4140223958,3991351213,3800066763,3943530101,False,1483331979,0.035957655071373315
119,1771092000,4273826666,4034470993,3809676033,3978272253,False,1483331979,0.05600500247335019
120,1771093800,4422500000,4227447629,3998670159,4170253262,False,1483331979,0.04410454968908988
121,1771095600,4662424375,4441561380,4127458380,4363035630,False,1483331979,0.04737084770409815
122,1771097400,4878670833,4706524633,4281132663,4600176641,False,1483331979,0.03528547136969755
123,1771099200,4975768750,4846754033,4508606613,4762217178,False,1483331979,0.02592859987715466
124,1771101000,5017663229,4927941142,4616014712,4849959534,False,1483331979,0.017881249279832846
125,1771102800,5024304375,5015424395,4731257795,4944382745,False,1483331979,0.0017674048658726015
